ID,application_date,generic_score,generic_score2,generic_score3,generic_score4,income_trend_score,indebtedness_score,loan_amount,loan_term,aggregator_group,age,region,social_accounts,social_score,job_sector,associate_flag,mortgage_flag,num_searches,num_accounts_closed,num_transactions,num_pi_records,num_months_pi_recorded,num_defaults,num_months_since_last_default,num_settled_good,num_settled_good_l6m,num_delinquents,num_of_revolving_accounts,outcome
34594,2020-07,1068,588,832,-1.37,0.9,3,7000,60,Best Loans Warehouse,31,East of England,3,68,5.0,1,1,0,1,43.0,0,0,0,0,6,0,0,1,0
14954,2020-03,886,722,1194,-1.14,-0.06,1,11200,60,Loan Saving Expert,41,South East,0,11,4.0,1,0,0,2,5.0,1,70,0,0,9,4,1,1,0
37947,2021-05,892,659,302,-1.15,-0.03,8,2000,24,Best Loans Warehouse,32,South East,6,138,2.0,0,0,0,2,18.0,0,0,0,0,9,2,0,1,0
37067,2020-05,866,652,930,-1.11,-0.17,16,10000,60,Best Loans Warehouse,28,South East,0,18,3.0,1,0,-2,1,,0,0,1,44,0,0,1,0,0
30439,2021-10,900,988,720,1.16,0.01,12,15000,60,Best Loans Warehouse,57,North West,6,123,5.0,1,1,-2,4,97.0,0,0,1,30,2,1,1,3,0
49743,2021-09,892,599,382,1.15,-0.03,6,15000,60,Best Loans Warehouse,33,East Midlands,6,98,7.0,0,0,-2,2,96.0,0,0,0,0,0,0,0,1,1
46437,2021-12,1033,1154,1321,1.33,0.72,4,16000,48,Other,34,North East,0,12,2.0,1,1,-2,4,21.0,0,0,0,0,4,1,0,2,0
19342,2020-08,542,763,694,0.7,-1.89,16,3000,24,Other,46,East of England,4,61,2.0,1,0,0,2,16.0,0,0,0,0,9,3,0,0,0
29828,2020-03,968,613,1338,-1.25,0.37,4,10000,60,Best Loans Warehouse,32,London,4,96,2.0,0,0,-2,0,82.0,0,0,0,0,1,0,0,2,0
51522,2020-08,677,818,383,-0.87,-1.17,12,15000,60,Other,59,Wales,1,22,9.0,1,1,3,3,88.0,0,0,0,0,3,1,0,1,0
50911,2020-08,901,636,1463,1.16,0.02,1,15000,36,Best Loans Warehouse,58,Wales,4,62,6.0,1,0,-2,4,11.0,0,0,0,0,9,0,0,4,0
41890,2020-08,900,491,918,1.16,0.01,3,5000,24,Best Loans Warehouse,26,North West,3,52,4.0,1,1,-2,5,90.0,0,0,0,0,5,2,1,0,0
35806,2021-12,962,865,1158,-1.24,0.34,5,2000,12,Best Loans Warehouse,35,Yorkshire and The Humber,5,95,2.0,1,0,-2,6,31.0,0,0,0,0,7,0,0,1,0
39513,2020-11,940,948,606,-1.21,0.22,8,5000,60,Loan Saving Expert,27,South East,1,24,1.0,0,0,0,2,81.0,0,0,0,0,9,1,0,1,0
35553,2021-07,1124,772,962,-1.45,1.2,0,4500,60,Best Loans Warehouse,42,North West,0,11,4.0,1,1,0,0,50.0,0,0,0,0,9,4,0,1,0
21532,2020-02,1082,1083,806,1.39,0.98,1,8000,24,Best Loans Warehouse,56,West Midlands,3,68,1.0,1,1,-2,4,5.0,0,0,0,0,9,3,0,0,0
15281,2020-08,763,571,1165,-0.98,-0.71,16,5000,60,Get Loans Marketplace,29,South West,5,112,,1,1,-2,5,10.0,0,0,0,0,9,9,0,3,0
54816,2020-11,898,532,526,-1.16,0.0,4,1700,60,Get Loans Marketplace,65,East of England,6,87,,0,0,0,3,62.0,0,0,0,0,9,0,0,0,0
27999,2020-06,1230,630,1626,1.58,1.76,0,5000,60,Best Loans Warehouse,53,Wales,4,89,7.0,1,1,-2,6,40.0,0,0,0,0,9,4,0,1,0
14495,2020-05,754,790,1096,-0.97,-0.76,12,14000,60,Best Loans Warehouse,32,North East,2,48,7.0,1,1,1,3,71.0,0,0,0,0,9,6,0,0,0
50551,2020-08,734,876,430,-0.94,-0.87,12,5000,12,Best Loans Warehouse,26,Yorkshire and The Humber,2,50,3.0,1,0,-2,0,57.0,0,0,1,28,6,1,1,4,0
15616,2020-11,1062,789,706,-1.37,0.87,1,20000,60,Best Loans Warehouse,52,South West,6,93,1.0,1,1,0,1,48.0,0,0,0,0,3,1,0,2,0
40495,2020-07,828,612,352,1.07,-0.37,16,9000,48,Get Loans Marketplace,36,London,2,45,,0,0,-2,6,70.0,0,0,0,0,9,0,0,1,0
46735,2021-12,870,605,300,1.12,-0.15,6,3000,60,Best Loans Warehouse,39,Yorkshire and The Humber,6,122,9.0,0,0,0,4,39.0,0,0,0,0,4,1,0,0,0
49542,2020-05,900,844,1078,-1.16,0.01,3,3000,24,Best Loans Warehouse,38,South West,5,67,2.0,1,1,0,4,19.0,0,0,0,0,5,2,1,0,0
31972,2020-10,1063,615,977,-1.37,0.88,-2,3000,36,Best Loans Warehouse,44,North West,3,41,8.0,0,0,-2,2,47.0,0,0,0,0,0,0,0,0,0
21623,2021-11,1149,706,981,-1.48,1.33,2,25000,60,Best Loans Warehouse,52,South East,1,34,2.0,1,1,-2,6,39.0,0,0,0,0,8,3,0,4,0
18223,2020-03,980,530,1336,1.26,0.44,4,16000,60,Best Loans Warehouse,50,West Midlands,5,75,1.0,0,1,-2,6,45.0,0,0,0,0,9,1,0,5,0
52789,2021-04,1202,532,1360,-1.55,1.61,1,7500,30,Best Loans Warehouse,56,North West,4,64,3.0,0,1,0,4,8.0,0,0,0,0,9,1,0,1,0
44267,2020-11,867,925,1217,-1.12,-0.16,8,6500,36,Best Loans Warehouse,28,Scotland,2,48,2.0,1,0,0,1,47.0,0,0,0,0,4,1,0,2,0
32683,2020-12,896,585,1490,-1.15,-0.01,5,5000,36,Best Loans Warehouse,51,East Midlands,5,110,4.0,1,0,-2,4,22.0,0,0,0,0,1,0,1,2,0
43881,2020-11,900,516,556,1.16,0.01,6,7000,48,Best Loans Warehouse,54,Scotland,4,52,6.0,0,1,-2,4,27.0,0,0,0,0,0,0,0,3,0
37469,2021-04,885,1262,1303,-1.14,-0.07,8,2900,12,Loan Saving Expert,31,London,3,78,2.0,0,0,-2,6,86.0,1,59,1,64,1,1,1,1,0
23382,2021-12,1207,766,935,1.55,1.64,1,12000,60,Best Loans Warehouse,48,East Midlands,3,51,8.0,1,1,-2,2,24.0,0,0,0,0,9,0,0,0,0
45176,2021-11,690,731,642,-0.89,-1.1,30,4000,18,Best Loans Warehouse,48,East of England,1,31,2.0,0,0,-2,0,80.0,0,0,1,25,0,0,1,2,0
28518,2020-04,1151,765,1063,-1.48,1.34,1,20000,60,Best Loans Warehouse,42,East of England,6,119,8.0,1,1,0,4,29.0,0,0,0,0,9,1,0,1,0
53398,2020-06,914,696,576,-1.18,0.09,10,3500,36,Best Loans Warehouse,43,London,2,34,1.0,1,0,-2,2,22.0,0,0,0,0,0,0,0,1,0
55428,2021-11,817,781,729,-1.05,-0.43,12,11500,48,Best Loans Warehouse,45,Scotland,6,101,2.0,1,0,-2,3,51.0,0,0,0,0,9,2,0,3,0
15739,2020-12,1156,1003,836,1.49,1.37,1,22000,48,Best Loans Warehouse,51,Yorkshire and The Humber,6,93,4.0,1,1,-2,4,87.0,0,0,0,0,6,3,0,1,0
19258,2020-07,998,1124,814,1.28,0.53,3,10000,48,Best Loans Warehouse,41,North West,2,55,2.0,1,0,-2,3,60.0,0,0,0,0,6,2,0,1,0
56860,2021-12,744,632,1170,-0.96,-0.81,26,4400,24,Best Loans Warehouse,37,London,6,80,3.0,0,0,0,0,33.0,0,0,1,65,9,4,1,1,1
13566,2020-12,866,926,366,1.11,-0.17,6,14000,36,Best Loans Warehouse,34,London,1,35,3.0,0,0,0,1,7.0,0,0,0,0,9,5,0,2,0
35921,2020-11,1190,914,1594,1.53,1.55,1,14000,60,Best Loans Warehouse,33,East of England,4,71,2.0,0,1,-2,5,76.0,0,0,0,0,5,3,0,1,0
32323,2020-09,625,693,541,0.8,-1.45,8,6000,12,Loan Saving Expert,23,South East,6,82,7.0,0,0,-2,3,75.0,0,0,0,0,3,1,0,2,0
17836,2020-06,721,765,475,-0.93,-0.94,12,7500,60,Get Loans Marketplace,36,Yorkshire and The Humber,6,92,,1,0,-2,2,63.0,0,0,0,0,6,3,0,3,0
54655,2021-03,663,736,1147,0.85,-1.24,26,3500,12,Best Loans Warehouse,50,Scotland,1,29,9.0,0,0,-2,6,0.0,0,0,0,0,8,2,0,4,0
53550,2020-01,1192,813,1302,1.53,1.56,0,4000,36,Other,36,North West,6,71,9.0,1,0,-2,1,76.0,0,0,0,0,5,0,0,2,0
44779,2020-12,607,676,115,0.78,-1.54,16,7500,48,Loan Saving Expert,56,East Midlands,1,33,1.0,0,0,0,0,99.0,0,0,0,0,9,7,3,4,0
18571,2021-08,1020,660,730,1.31,0.65,4,8000,48,Loan Saving Expert,38,East of England,2,55,3.0,1,1,0,3,63.0,0,0,0,0,5,1,0,1,0
18423,2021-04,811,674,297,1.04,-0.46,16,7000,36,Best Loans Warehouse,24,Yorkshire and The Humber,6,114,4.0,0,0,-2,5,54.0,0,0,0,0,2,0,0,3,0
20837,2020-06,1254,663,1838,1.61,1.89,1,15000,36,Best Loans Warehouse,50,North West,2,32,3.0,1,0,-2,4,,0,0,0,0,9,1,0,1,0
33260,2021-11,795,1073,1277,-1.02,-0.54,6,3000,36,Best Loans Warehouse,59,West Midlands,0,17,2.0,0,0,0,3,40.0,1,50,2,44,9,1,3,1,0
28936,2021-11,1143,1036,1185,-1.47,1.3,1,14500,60,Loan Saving Expert,47,Yorkshire and The Humber,5,109,1.0,0,1,0,2,19.0,0,0,0,0,7,2,0,1,0
53279,2021-05,765,689,191,0.98,-0.7,8,15000,60,Best Loans Warehouse,48,North West,4,84,4.0,0,1,1,0,89.0,0,0,0,0,5,1,0,1,0
19690,2020-10,884,711,918,-1.14,-0.07,6,12000,48,Best Loans Warehouse,36,South East,6,86,1.0,1,1,-2,2,77.0,0,0,0,0,4,1,0,5,0
29589,2021-12,954,675,502,1.23,0.3,4,2500,36,Other,32,West Midlands,1,33,9.0,1,0,-2,0,55.0,0,0,0,0,9,3,0,2,0
40233,2021-01,703,833,489,0.9,-1.03,16,5000,60,Best Loans Warehouse,37,West Midlands,6,80,9.0,0,0,-2,3,82.0,0,0,0,0,2,0,0,4,0
22239,2020-09,699,601,813,0.9,-1.05,26,5000,24,Best Loans Warehouse,31,South East,3,42,6.0,0,0,-2,2,23.0,0,0,0,0,8,4,0,2,1
49138,2021-01,888,729,478,-1.14,-0.05,4,15000,60,Loan Saving Expert,42,North West,0,16,2.0,0,1,-2,2,97.0,0,0,1,57,4,1,1,2,0
15760,2020-11,808,926,276,-1.04,-0.48,12,16000,60,Other,43,North West,3,40,,1,1,-2,3,31.0,0,0,0,0,8,2,0,5,1
51166,2021-04,891,580,1083,1.15,-0.04,0,2000,36,Loan Saving Expert,39,Yorkshire and The Humber,1,23,7.0,1,1,-2,5,78.0,0,0,0,0,7,5,0,0,0
33470,2020-01,486,601,88,-0.63,-2.18,46,4000,60,Best Loans Warehouse,30,North West,0,10,9.0,0,0,-2,7,36.0,0,0,1,50,5,4,2,2,1
15811,2021-11,1248,540,680,-1.61,1.86,0,3000,36,Best Loans Warehouse,46,South East,6,90,1.0,1,1,-2,2,67.0,0,0,0,0,7,1,0,2,0
14598,2020-07,942,705,1338,1.21,0.24,8,6000,24,Best Loans Warehouse,52,South East,1,36,2.0,1,1,-2,0,40.0,0,0,0,0,9,7,0,3,0
15728,2021-12,922,1404,1370,-1.19,0.13,6,1800,48,Get Loans Marketplace,30,North West,3,48,,0,1,0,6,82.0,0,0,0,0,7,1,0,0,0
27903,2020-10,859,870,343,1.11,-0.2,19,2500,24,Best Loans Warehouse,34,Yorkshire and The Humber,5,69,5.0,0,0,-2,6,22.0,0,0,1,16,9,0,1,2,0
19987,2021-09,1070,1022,1654,1.38,0.91,4,10000,48,Best Loans Warehouse,45,East Midlands,0,15,8.0,1,1,-2,2,36.0,0,0,0,0,2,2,0,1,0
23027,2021-05,1087,637,1185,-1.4,1.0,8,15000,60,Best Loans Warehouse,29,Scotland,3,57,7.0,1,0,-2,6,93.0,0,0,0,0,1,0,0,0,0
43319,2020-01,1135,527,1607,-1.46,1.26,3,15000,60,Other,43,London,4,64,1.0,0,0,0,5,10.0,0,0,0,0,1,1,0,0,1
27001,2021-03,899,766,1207,1.16,0.01,12,14500,60,Best Loans Warehouse,37,South East,1,36,2.0,1,0,0,3,,0,0,0,0,9,4,0,5,0
30814,2020-09,1016,476,602,1.31,0.63,5,11000,48,Best Loans Warehouse,28,Yorkshire and The Humber,6,76,6.0,1,1,-2,3,21.0,0,0,0,0,8,0,0,3,0
56840,2021-02,1016,931,1512,-1.31,0.63,4,7000,60,Best Loans Warehouse,25,East Midlands,6,75,1.0,0,0,-2,1,80.0,0,0,0,0,6,1,0,1,0
29805,2021-06,972,767,548,1.25,0.39,4,3800,36,Best Loans Warehouse,48,South East,4,82,2.0,1,0,-2,2,76.0,0,0,0,0,9,3,0,2,0
51867,2020-09,905,655,1299,1.16,0.04,8,8000,60,Best Loans Warehouse,33,South East,2,59,8.0,1,0,0,4,27.0,0,0,0,0,3,0,0,2,1
25928,2020-02,864,822,690,1.11,-0.18,6,8000,24,Best Loans Warehouse,31,Scotland,0,14,5.0,0,0,0,6,63.0,0,0,1,56,7,4,1,0,0
38055,2021-07,730,794,972,-0.94,-0.89,40,8000,36,Other,29,Wales,0,10,3.0,1,1,-2,5,,0,0,0,0,9,4,0,0,0
37357,2021-01,902,699,748,1.16,0.02,16,1500,12,Best Loans Warehouse,27,East Midlands,6,134,6.0,0,0,-2,0,70.0,0,0,0,0,7,2,0,1,0
45154,2021-05,1222,1110,1730,-1.57,1.72,1,3000,36,Best Loans Warehouse,41,North West,4,99,7.0,1,1,-2,5,85.0,0,0,0,0,2,0,0,0,0
20354,2020-04,419,731,591,0.54,-2.54,57,15000,36,Loan Saving Expert,39,London,0,13,1.0,0,0,2,0,43.0,0,0,0,0,9,0,0,2,0
48076,2020-11,990,913,1336,-1.27,0.49,2,15000,48,Best Loans Warehouse,33,North East,1,36,1.0,1,1,-2,3,88.0,0,0,0,0,9,4,0,2,0
56411,2020-03,677,785,471,0.87,-1.17,16,3500,18,Best Loans Warehouse,33,South East,5,85,6.0,0,0,0,4,89.0,0,0,0,0,5,0,0,2,1
20485,2020-05,752,629,286,0.97,-0.77,12,2500,60,Best Loans Warehouse,26,South East,5,95,9.0,0,0,0,2,5.0,0,0,0,0,3,2,0,1,0
21740,2021-04,702,501,284,0.9,-1.04,6,7000,48,Best Loans Warehouse,48,West Midlands,0,11,8.0,0,1,0,4,51.0,2,31,0,0,2,2,0,2,0
33821,2021-04,1017,664,771,-1.31,0.63,2,3000,24,Best Loans Warehouse,30,North West,5,106,4.0,0,0,-2,1,8.0,0,0,0,0,8,2,0,1,0
13208,2020-04,828,853,1344,-1.07,-0.37,6,9000,48,Best Loans Warehouse,39,North West,3,66,3.0,1,1,-2,0,8.0,0,0,0,0,7,1,1,3,0
23860,2021-07,961,631,365,-1.24,0.34,4,25000,60,Best Loans Warehouse,36,North East,5,89,4.0,1,0,-2,3,9.0,0,0,0,0,6,3,0,3,0
52832,2021-03,730,1010,334,-0.94,-0.89,12,3000,36,Best Loans Warehouse,31,North West,6,107,2.0,0,0,-2,0,76.0,0,0,0,0,9,3,0,2,0
27295,2021-01,860,544,804,-1.11,-0.2,26,5000,18,Best Loans Warehouse,24,North West,3,53,6.0,1,0,-2,1,54.0,0,0,1,43,6,2,1,1,0
55926,2021-06,702,677,1158,0.9,-1.04,46,7500,60,Best Loans Warehouse,50,Scotland,0,12,6.0,0,0,-2,5,51.0,0,0,1,61,4,1,1,1,1
16486,2020-12,521,893,151,-0.67,-2.0,46,1500,36,Best Loans Warehouse,31,North West,1,34,8.0,1,1,0,4,15.0,0,0,0,0,8,4,0,1,0
13005,2020-06,1323,539,1649,-1.7,2.26,0,10000,36,Best Loans Warehouse,56,South East,1,25,1.0,1,1,-2,0,92.0,0,0,0,0,5,2,0,3,0
22667,2020-08,1213,511,819,-1.56,1.67,0,5000,60,Best Loans Warehouse,33,North East,1,32,7.0,0,0,-2,0,73.0,0,0,0,0,2,0,0,0,0
33980,2020-07,795,596,711,-1.02,-0.54,26,12500,60,Best Loans Warehouse,44,South East,3,66,7.0,1,1,0,1,,0,0,1,71,8,1,1,4,0
56764,2021-06,861,766,865,1.11,-0.19,12,2000,12,Loan Saving Expert,33,East Midlands,2,55,2.0,1,1,-2,6,24.0,0,0,2,62,6,0,3,1,1
42436,2021-01,794,665,926,1.02,-0.55,16,15000,60,Get Loans Marketplace,38,West Midlands,6,75,,1,0,-2,1,36.0,0,0,0,0,6,1,0,5,0
14873,2020-01,1209,931,1211,1.56,1.65,2,12000,48,Best Loans Warehouse,47,Yorkshire and The Humber,6,90,5.0,1,1,-2,5,59.0,0,0,0,0,4,1,0,0,0
26656,2020-11,1311,770,1829,1.69,2.19,0,12500,24,Best Loans Warehouse,40,South East,2,37,2.0,1,1,-2,6,0.0,0,0,0,0,4,0,0,2,0
37883,2020-02,1038,556,490,-1.34,0.74,2,1500,60,Best Loans Warehouse,23,Wales,6,124,3.0,1,1,1,0,77.0,0,0,0,0,9,6,0,2,0
38343,2021-01,877,1024,1291,-1.13,-0.11,2,5000,48,Best Loans Warehouse,49,Scotland,3,42,3.0,0,1,0,3,,0,0,0,0,0,0,0,0,0
27499,2021-12,712,712,1154,0.92,-0.98,12,3000,12,Best Loans Warehouse,57,North East,0,12,9.0,0,0,-2,5,55.0,0,0,0,0,2,0,0,9,1
52837,2021-01,480,932,474,-0.62,-2.22,40,15000,36,Best Loans Warehouse,33,East of England,5,105,5.0,0,0,-2,4,79.0,0,0,0,0,9,1,0,6,0
53645,2020-06,681,1590,791,-0.88,-1.15,26,2000,24,Best Loans Warehouse,31,Scotland,6,70,1.0,0,0,0,6,93.0,1,30,1,72,5,2,1,5,1
37493,2021-07,879,903,1443,1.13,-0.1,6,3000,36,Other,26,Yorkshire and The Humber,4,95,3.0,1,0,0,6,,0,0,0,0,9,4,0,0,1
17537,2021-03,1129,741,1405,1.45,1.23,1,12000,60,Loan Saving Expert,38,East Midlands,3,45,1.0,1,1,0,0,,0,0,0,0,9,1,0,3,0
25415,2020-10,896,1014,974,-1.15,-0.01,2,15000,60,Best Loans Warehouse,47,North West,0,16,8.0,1,0,-2,6,27.0,0,0,0,0,4,1,0,3,0
17890,2021-08,1049,630,1639,-1.35,0.8,2,3000,24,Best Loans Warehouse,29,East of England,6,116,2.0,0,1,0,6,59.0,0,0,0,0,9,1,0,3,0
17634,2021-12,774,571,1058,-1.0,-0.66,8,10000,60,Best Loans Warehouse,42,North West,6,74,4.0,0,0,-2,0,34.0,0,0,0,0,7,0,0,2,0
32962,2020-11,901,1005,825,1.16,0.02,12,5000,24,Best Loans Warehouse,44,North West,2,36,2.0,0,0,-2,3,62.0,0,0,0,0,8,0,0,2,0
55218,2020-10,1056,651,898,1.36,0.84,4,1500,36,Best Loans Warehouse,37,Scotland,3,58,1.0,0,1,0,2,5.0,0,0,0,0,9,4,0,0,0
25238,2020-04,822,575,998,1.06,-0.4,26,5500,12,Best Loans Warehouse,29,South East,6,77,1.0,0,0,-2,5,30.0,2,44,2,69,0,0,2,0,1
42814,2021-12,628,570,638,0.81,-1.43,16,6600,24,Other,32,East of England,5,60,1.0,0,1,-2,0,53.0,0,0,0,0,9,0,0,3,0
40943,2021-05,790,1075,480,1.02,-0.57,12,5000,24,Best Loans Warehouse,41,Wales,5,116,8.0,1,1,-2,1,40.0,0,0,1,26,7,3,1,3,0
46532,2020-02,814,682,1272,-1.05,-0.44,6,5000,60,Loan Saving Expert,29,East of England,0,10,5.0,1,0,0,3,72.0,0,0,0,0,9,6,0,2,0
56070,2021-09,855,933,869,-1.1,-0.23,3,6000,36,Best Loans Warehouse,53,London,2,35,6.0,1,1,0,5,60.0,0,0,0,0,7,2,0,2,0
46377,2021-05,1055,899,1133,-1.36,0.83,2,20000,60,Best Loans Warehouse,33,Wales,3,42,2.0,0,0,-2,4,41.0,0,0,0,0,7,0,0,1,0
31285,2020-05,1095,525,911,-1.41,1.05,2,5200,24,Best Loans Warehouse,43,North West,2,56,3.0,0,0,-2,5,,0,0,0,0,9,2,0,2,0
27327,2021-03,739,1106,537,0.95,-0.84,8,7000,36,Loan Saving Expert,34,Yorkshire and The Humber,0,18,9.0,1,0,1,5,94.0,0,0,0,0,9,1,0,3,1
39363,2021-11,769,590,197,0.99,-0.68,16,25000,60,Other,27,Yorkshire and The Humber,6,126,7.0,1,1,0,0,87.0,0,0,0,0,9,1,0,3,0
42364,2020-06,812,993,1066,1.05,-0.45,12,2000,30,Best Loans Warehouse,22,South East,1,30,9.0,0,0,0,1,95.0,0,0,1,35,9,0,1,2,0
46734,2021-01,1189,728,1183,-1.53,1.55,0,17500,60,Best Loans Warehouse,31,Yorkshire and The Humber,6,113,3.0,0,1,-2,0,67.0,0,0,0,0,2,0,0,1,0
41143,2020-09,1180,979,1692,1.52,1.5,0,14000,60,Best Loans Warehouse,50,London,5,114,5.0,0,0,0,2,56.0,0,0,0,0,7,1,0,0,0
22920,2021-04,585,831,821,0.75,-1.66,10,5000,12,Best Loans Warehouse,49,South East,2,38,6.0,0,0,-2,1,75.0,1,47,0,0,3,1,0,1,0
27134,2020-06,802,583,756,1.03,-0.51,12,6000,60,Best Loans Warehouse,25,North West,1,29,3.0,0,0,1,6,30.0,0,0,0,0,9,6,0,2,0
51229,2020-01,980,637,1296,-1.26,0.44,4,3000,48,Best Loans Warehouse,22,East Midlands,0,17,9.0,0,0,0,4,66.0,0,0,0,0,6,0,0,0,0
40986,2021-08,964,591,1076,-1.24,0.35,10,6000,36,Loan Saving Expert,25,South East,6,72,3.0,1,0,0,0,90.0,0,0,0,0,9,3,0,1,0
52732,2020-08,1078,587,490,1.39,0.96,-2,3000,24,Best Loans Warehouse,24,East Midlands,4,81,2.0,0,0,-2,0,94.0,0,0,0,0,9,2,0,0,0
50340,2020-12,900,705,1410,-1.16,0.01,4,5000,36,Best Loans Warehouse,57,West Midlands,4,78,8.0,1,0,-2,4,87.0,0,0,1,71,1,0,1,2,0
33336,2021-05,1119,556,1181,1.44,1.17,2,6000,36,Other,43,North West,5,70,,0,0,-2,2,65.0,0,0,0,0,8,2,0,1,0
20353,2020-09,584,547,370,-0.75,-1.66,26,2000,24,Other,28,East Midlands,3,43,8.0,0,0,-2,3,95.0,0,0,0,0,4,1,0,0,0
19574,2021-01,909,512,939,-1.17,0.06,4,5000,60,Loan Saving Expert,49,Yorkshire and The Humber,5,85,7.0,0,0,-2,4,81.0,0,0,0,0,3,1,0,2,0
45540,2020-12,768,625,168,-0.99,-0.69,16,15000,60,Best Loans Warehouse,51,Yorkshire and The Humber,4,53,2.0,1,1,0,6,67.0,0,0,0,0,9,1,0,4,0
28097,2020-11,900,1031,422,-1.16,0.01,10,8000,36,Best Loans Warehouse,30,South East,6,100,9.0,1,0,-2,2,79.0,0,0,1,65,7,2,1,1,0
31786,2020-03,636,537,720,-0.82,-1.39,26,4000,60,Loan Saving Expert,52,East Midlands,0,13,5.0,1,0,1,4,86.0,0,0,0,0,9,3,0,2,0
55713,2020-06,713,549,853,-0.92,-0.98,16,2000,24,Best Loans Warehouse,25,London,5,99,9.0,0,0,0,3,4.0,0,0,0,0,1,0,1,1,0
40400,2021-05,819,553,1375,-1.05,-0.42,16,10000,60,Best Loans Warehouse,50,East of England,6,104,3.0,1,1,-2,4,75.0,0,0,0,0,7,1,0,5,0
17792,2020-05,1133,532,1673,1.46,1.25,2,20000,60,Best Loans Warehouse,36,Wales,4,77,5.0,1,0,0,2,56.0,0,0,0,0,7,2,0,1,0
36496,2021-12,628,505,496,-0.81,-1.43,12,3000,36,Best Loans Warehouse,59,South West,6,84,8.0,1,0,0,6,34.0,1,60,0,0,6,2,0,2,0
28796,2021-01,344,563,-120,0.44,-2.94,46,3000,18,Best Loans Warehouse,43,South East,1,39,7.0,0,0,0,0,50.0,0,0,0,0,3,0,0,1,0
49189,2020-09,991,807,1273,-1.28,0.5,8,7000,48,Best Loans Warehouse,39,London,1,35,9.0,0,0,0,4,85.0,0,0,0,0,9,7,0,1,1
47178,2020-06,938,681,1260,1.21,0.21,12,7000,60,Best Loans Warehouse,53,North West,0,14,3.0,0,1,0,6,2.0,0,0,0,0,6,0,0,3,0
13789,2020-05,994,752,1014,-1.28,0.51,8,25000,60,Best Loans Warehouse,32,London,4,68,3.0,0,1,-2,6,18.0,0,0,0,0,2,0,0,1,0
19583,2021-08,1031,702,697,-1.33,0.71,2,10000,60,Best Loans Warehouse,32,South East,1,34,3.0,0,0,-2,3,73.0,0,0,0,0,9,2,0,3,0
45618,2021-10,577,542,735,-0.74,-1.7,26,10000,48,Best Loans Warehouse,41,Yorkshire and The Humber,1,29,1.0,0,0,-2,1,81.0,0,0,0,0,2,1,0,3,1
40437,2020-01,1055,727,1173,1.36,0.83,2,5000,36,Best Loans Warehouse,48,East Midlands,3,76,3.0,0,0,-2,0,69.0,0,0,0,0,0,0,0,2,0
16916,2021-11,789,752,415,1.02,-0.58,26,12000,60,Best Loans Warehouse,55,South East,4,80,1.0,1,1,-2,4,96.0,0,0,0,0,1,0,0,6,0
30748,2021-05,872,737,446,-1.12,-0.14,4,14000,60,Other,31,East Midlands,0,16,,1,0,-2,0,21.0,0,0,0,0,9,3,0,1,0
47297,2020-04,996,607,610,1.28,0.52,4,7500,60,Get Loans Marketplace,35,West Midlands,6,132,,1,1,1,2,9.0,0,0,0,0,9,4,0,1,0
20625,2021-10,1005,544,1473,-1.29,0.57,1,14000,36,Loan Saving Expert,37,Wales,1,33,7.0,0,0,0,3,85.0,0,0,0,0,4,2,0,1,0
46547,2020-01,1112,1039,798,1.43,1.14,2,5500,60,Best Loans Warehouse,46,South East,6,78,6.0,1,1,-2,0,68.0,0,0,0,0,1,0,0,2,0
23428,2021-02,1138,817,1430,-1.46,1.28,1,20000,60,Best Loans Warehouse,31,South East,2,32,2.0,1,1,0,4,21.0,0,0,0,0,9,3,0,1,0
51927,2020-09,900,656,912,-1.16,0.01,3,10000,60,Best Loans Warehouse,55,East of England,6,98,1.0,0,1,0,1,30.0,0,0,1,42,9,4,3,1,0
42760,2020-03,669,628,671,-0.86,-1.21,16,2500,36,Best Loans Warehouse,24,South West,0,12,3.0,1,0,-2,6,98.0,0,0,0,0,3,3,0,1,0
23650,2020-04,828,653,1036,1.07,-0.37,6,11000,60,Best Loans Warehouse,30,East Midlands,5,79,5.0,1,0,1,6,71.0,1,53,0,0,4,1,0,2,0
22286,2021-12,740,528,1262,-0.95,-0.84,12,12000,60,Best Loans Warehouse,50,West Midlands,4,86,8.0,0,0,-2,3,64.0,0,0,0,0,1,0,0,4,0
35402,2020-08,860,715,404,1.11,-0.2,10,4000,36,Best Loans Warehouse,37,Wales,4,89,3.0,0,0,-2,1,25.0,0,0,1,62,9,1,1,0,0
23105,2020-01,947,765,1473,1.22,0.26,4,15000,60,Other,52,Wales,1,25,9.0,1,0,-2,3,86.0,0,0,0,0,9,2,0,3,0
48233,2021-02,1095,499,1023,1.41,1.05,3,1500,24,Other,24,East of England,5,83,6.0,1,1,0,4,98.0,0,0,0,0,6,0,0,0,0
50971,2020-08,1035,904,887,-1.33,0.73,0,14000,60,Best Loans Warehouse,42,West Midlands,4,97,9.0,0,0,-2,2,16.0,0,0,0,0,2,0,0,1,0
17971,2021-12,1208,1131,992,-1.55,1.65,0,12500,60,Loan Saving Expert,42,East Midlands,0,12,1.0,1,1,-2,2,29.0,0,0,0,0,9,3,0,1,0
45385,2021-12,553,951,689,-0.71,-1.83,12,5000,60,Get Loans Marketplace,29,Scotland,3,60,,1,1,-2,2,10.0,0,0,0,0,9,1,0,3,1
