ID,application_date,generic_score,generic_score2,generic_score3,generic_score4,income_trend_score,indebtedness_score,loan_amount,loan_term,aggregator_group,age,region,social_accounts,social_score,job_sector,associate_flag,mortgage_flag,num_searches,num_accounts_closed,num_transactions,num_pi_records,num_months_pi_recorded,num_defaults,num_months_since_last_default,num_settled_good,num_settled_good_l6m,num_delinquents,num_of_revolving_accounts
59680,2021-02,643,934,987,0.83,-1.35,26,8000,48,Loan Saving Expert,28,London,3,50,1.0,0,0,0,0,55.0,0,0,0,0,1,0,0,1
58452,2021-04,810,685,1204,-1.04,-0.46,10,3000,36,Loan Saving Expert,31,West Midlands,6,109,3.0,1,0,-2,4,63.0,0,0,1,49,1,0,1,1
59909,2021-02,643,645,735,0.83,-1.35,16,10000,24,Best Loans Warehouse,52,South West,0,13,1.0,0,0,-2,3,78.0,0,0,0,0,9,3,0,3
62590,2021-10,706,788,1014,0.91,-1.02,4,10000,24,Get Loans Marketplace,56,North West,4,57,,1,1,0,0,16.0,0,0,0,0,9,2,0,3
58430,2020-11,945,566,639,-1.22,0.25,3,12000,60,Best Loans Warehouse,41,South East,1,34,4.0,1,1,0,0,81.0,0,0,0,0,7,1,0,3
61304,2021-11,986,916,496,-1.27,0.47,4,5000,24,Best Loans Warehouse,28,Wales,4,98,1.0,1,1,-2,6,32.0,0,0,0,0,9,4,0,3
60562,2020-04,1082,612,482,1.39,0.98,2,2500,48,Best Loans Warehouse,25,South West,2,43,5.0,0,0,0,1,30.0,0,0,0,0,9,1,0,0
59386,2020-07,1017,619,1311,-1.31,0.63,1,5000,48,Other,24,South East,1,24,2.0,1,0,-2,5,81.0,0,0,0,0,7,0,0,1
61683,2021-06,867,692,1387,1.12,-0.16,4,3000,36,Best Loans Warehouse,33,North West,1,21,2.0,1,1,-2,5,30.0,0,0,0,0,4,1,1,1
58110,2021-05,1098,784,918,-1.41,1.06,1,14000,48,Best Loans Warehouse,35,North East,6,82,4.0,0,0,-2,1,,0,0,0,0,9,2,0,0
58532,2021-12,815,768,611,-1.05,-0.44,16,3000,36,Loan Saving Expert,28,North East,2,57,4.0,0,0,-2,0,50.0,0,0,0,0,9,1,0,3
61623,2020-03,1020,572,886,-1.31,0.65,1,4000,36,Best Loans Warehouse,27,North West,6,96,7.0,1,1,-2,6,16.0,0,0,0,0,2,0,0,0
59698,2020-03,697,782,881,0.9,-1.06,26,3500,24,Best Loans Warehouse,25,Yorkshire and The Humber,2,59,1.0,0,0,-2,5,65.0,0,0,0,0,5,2,0,2
62485,2020-07,1217,841,1147,-1.57,1.69,1,5000,24,Best Loans Warehouse,50,West Midlands,4,97,2.0,1,1,-2,2,52.0,0,0,0,0,6,0,0,0
57218,2021-05,1005,672,1033,1.29,0.57,8,12000,60,Best Loans Warehouse,31,Yorkshire and The Humber,0,10,2.0,1,1,-2,2,1.0,0,0,0,0,9,3,0,2
59063,2021-11,894,687,660,1.15,-0.02,8,8000,60,Best Loans Warehouse,33,East of England,6,81,5.0,0,0,0,5,32.0,0,0,0,0,9,5,0,1
57066,2021-08,890,726,1298,1.15,-0.04,8,2000,18,Best Loans Warehouse,40,North West,6,95,4.0,0,0,-2,0,77.0,0,0,0,0,5,2,0,2
58717,2021-08,900,660,1462,-1.16,0.01,12,6000,60,Best Loans Warehouse,39,North West,2,42,2.0,0,0,-2,0,66.0,0,0,1,21,9,3,2,1
58756,2020-07,900,796,1184,-1.16,0.01,2,6000,36,Best Loans Warehouse,50,North West,6,126,2.0,1,1,-2,2,30.0,0,0,0,0,5,0,1,1
58522,2021-05,1039,527,887,1.34,0.75,3,3000,36,Get Loans Marketplace,38,North West,2,30,,1,0,0,6,79.0,0,0,0,0,9,1,0,0
60501,2021-01,1172,705,862,-1.51,1.46,2,12000,36,Best Loans Warehouse,25,Scotland,2,43,1.0,1,1,-2,4,62.0,0,0,0,0,6,0,0,0
60820,2021-12,1164,751,1130,1.5,1.41,3,3000,24,Best Loans Warehouse,24,West Midlands,6,93,2.0,0,0,-2,0,85.0,0,0,0,0,5,4,0,1
56986,2021-05,1029,714,667,1.32,0.7,4,12200,60,Best Loans Warehouse,30,North East,3,51,2.0,1,1,-2,3,22.0,0,0,0,0,9,3,0,0
57344,2021-09,483,920,709,-0.62,-2.2,12,13000,36,Best Loans Warehouse,25,Yorkshire and The Humber,1,20,7.0,0,0,-2,0,63.0,0,0,0,0,1,0,0,2
59973,2021-04,805,576,361,-1.04,-0.49,16,1500,18,Best Loans Warehouse,27,South East,2,34,4.0,0,0,-2,0,22.0,0,0,0,0,3,0,0,1
61115,2021-05,614,749,696,0.79,-1.5,50,1500,30,Best Loans Warehouse,24,South West,0,13,7.0,0,0,-2,0,44.0,0,0,0,0,0,0,0,1
58859,2020-09,1122,668,644,1.44,1.19,1,2000,12,Best Loans Warehouse,34,West Midlands,4,82,3.0,1,0,1,5,81.0,0,0,0,0,2,1,0,1
61315,2021-04,742,494,424,0.95,-0.83,30,10000,48,Direct,33,London,2,58,,0,1,0,1,,0,0,1,28,7,0,4,4
60630,2021-07,856,499,1392,1.1,-0.22,2,6000,36,Best Loans Warehouse,39,Yorkshire and The Humber,0,19,2.0,0,0,-2,2,57.0,1,39,0,0,3,1,1,4
57446,2021-08,1250,581,1636,1.61,1.87,0,20000,36,Best Loans Warehouse,37,East Midlands,6,96,2.0,1,1,-2,2,23.0,0,0,0,0,9,3,0,1
62443,2021-02,567,703,585,0.73,-1.75,16,10000,60,Best Loans Warehouse,35,Scotland,4,75,6.0,0,0,0,1,77.0,0,0,0,0,9,7,0,6
59560,2020-09,1119,1038,551,1.44,1.17,1,20000,36,Best Loans Warehouse,42,Yorkshire and The Humber,2,47,1.0,1,1,-2,2,87.0,0,0,0,0,8,3,0,1
59158,2021-05,1115,1162,1405,1.44,1.15,1,7000,60,Best Loans Warehouse,33,Yorkshire and The Humber,6,99,3.0,1,0,-2,0,38.0,0,0,0,0,9,1,0,3
59471,2020-05,783,720,447,-1.01,-0.61,6,4000,24,Loan Saving Expert,29,London,0,18,1.0,0,0,0,4,44.0,0,0,0,0,5,1,1,1
60515,2020-05,1026,573,922,1.32,0.68,3,3000,60,Best Loans Warehouse,47,East Midlands,5,88,2.0,0,0,-2,3,,0,0,0,0,5,1,0,0
61858,2021-03,431,1078,91,-0.55,-2.48,64,2000,18,Best Loans Warehouse,27,East Midlands,5,109,9.0,0,0,0,1,27.0,0,0,8,31,8,1,9,1
61591,2020-12,1168,584,666,1.5,1.43,0,3000,36,Best Loans Warehouse,27,London,4,70,7.0,0,1,-2,3,,0,0,0,0,9,3,0,1
61990,2020-06,1152,653,1460,-1.48,1.35,1,10000,60,Best Loans Warehouse,33,North West,4,83,2.0,1,1,-2,5,5.0,0,0,0,0,5,1,0,1
60869,2020-06,1100,904,1170,-1.42,1.07,1,7500,48,Best Loans Warehouse,31,East Midlands,3,61,9.0,0,1,-2,6,84.0,0,0,0,0,8,2,0,2
59053,2021-09,621,682,181,-0.8,-1.47,16,2500,24,Best Loans Warehouse,40,South West,5,105,1.0,0,0,0,5,94.0,0,0,0,0,9,6,0,0
57639,2020-12,831,698,599,1.07,-0.35,4,4000,36,Other,55,South East,6,93,1.0,1,1,0,5,96.0,0,0,0,0,9,4,0,3
58781,2021-08,1043,535,1183,1.34,0.77,3,3000,60,Best Loans Warehouse,33,South East,1,38,3.0,0,0,-2,6,55.0,0,0,0,0,7,2,0,1
59980,2021-11,781,753,475,1.01,-0.62,19,5000,60,Other,31,East of England,6,80,3.0,0,1,-2,4,42.0,0,0,0,0,6,1,1,2
61831,2020-08,1013,584,981,-1.3,0.61,1,8000,60,Loan Saving Expert,49,Yorkshire and The Humber,6,105,6.0,0,1,-2,2,,0,0,0,0,6,2,0,0
59143,2021-01,811,877,591,-1.04,-0.46,6,11500,60,Loan Saving Expert,24,East of England,1,37,3.0,0,0,0,1,97.0,0,0,0,0,6,3,0,0
59997,2020-02,900,760,1498,-1.16,0.01,2,6000,24,Best Loans Warehouse,34,North West,6,139,9.0,0,0,-2,2,7.0,2,60,0,0,0,0,0,2
57628,2021-10,1032,692,466,-1.33,0.71,1,8000,24,Best Loans Warehouse,55,Scotland,4,64,7.0,0,1,-2,4,12.0,0,0,0,0,7,3,0,3
60765,2020-07,1234,686,1830,-1.59,1.78,1,6000,18,Best Loans Warehouse,26,North West,1,24,8.0,1,1,0,6,26.0,0,0,0,0,7,1,0,1
60139,2021-08,1096,891,1334,1.41,1.05,2,15000,60,Other,38,South West,2,53,1.0,1,0,-2,3,97.0,0,0,0,0,4,1,0,7
61198,2021-05,923,1048,1161,1.19,0.13,2,5000,60,Loan Saving Expert,32,South East,2,49,1.0,0,0,0,5,8.0,0,0,0,0,9,2,0,2
60857,2020-06,1086,1362,940,-1.4,1.0,4,3000,60,Best Loans Warehouse,25,East of England,5,76,9.0,1,0,-2,6,42.0,0,0,0,0,2,0,0,0
61602,2020-05,1055,678,1113,1.36,0.83,2,12000,60,Loan Saving Expert,23,London,6,132,2.0,0,0,-2,5,28.0,0,0,0,0,6,2,0,3
57031,2021-01,1069,556,905,1.38,0.91,4,4000,36,Best Loans Warehouse,27,South West,2,52,3.0,0,0,-2,4,19.0,0,0,0,0,3,1,0,0
59551,2020-03,847,535,419,-1.09,-0.27,10,10000,24,Best Loans Warehouse,24,West Midlands,2,30,2.0,0,0,-2,3,25.0,0,0,0,0,5,3,0,1
56961,2020-09,1081,610,1295,1.39,0.97,2,8500,60,Best Loans Warehouse,46,South East,6,112,8.0,0,0,-2,3,17.0,0,0,0,0,2,0,0,2
58331,2021-11,999,1287,553,-1.29,0.54,2,6200,60,Loan Saving Expert,37,South West,5,80,6.0,1,0,1,2,62.0,0,0,0,0,9,3,0,0
61058,2021-04,878,575,1048,1.13,-0.1,6,3000,12,Other,23,East Midlands,6,76,2.0,0,0,-2,5,52.0,0,0,0,0,3,1,0,0
59380,2021-11,1193,770,1513,1.54,1.57,-2,7000,36,Best Loans Warehouse,23,London,5,113,8.0,0,0,-2,6,90.0,0,0,0,0,1,0,0,0
56890,2020-08,900,956,1254,1.16,0.01,-2,10000,36,Best Loans Warehouse,52,South East,1,21,2.0,0,0,-2,3,22.0,0,0,1,72,4,0,1,0
61374,2020-06,1129,681,1255,1.45,1.23,1,10000,30,Best Loans Warehouse,38,London,6,113,3.0,1,0,-2,6,35.0,0,0,0,0,2,0,0,2
60838,2020-09,900,672,930,1.16,0.01,3,5000,60,Loan Saving Expert,54,North East,4,86,2.0,1,1,-2,6,37.0,0,0,0,0,7,1,1,1
57840,2021-03,909,550,535,-1.17,0.06,16,4000,36,Best Loans Warehouse,56,Yorkshire and The Humber,4,78,4.0,1,0,-2,0,65.0,0,0,0,0,9,6,0,2
59599,2021-03,927,795,577,1.19,0.16,8,20000,36,Other,46,South East,1,32,2.0,1,1,1,1,42.0,0,0,0,0,9,6,0,1
61008,2020-08,1011,729,975,1.3,0.6,2,10000,60,Best Loans Warehouse,32,Yorkshire and The Humber,1,26,9.0,1,1,0,0,65.0,0,0,0,0,5,2,0,2
62587,2021-02,681,763,771,-0.88,-1.15,-2,3000,24,Best Loans Warehouse,24,South East,6,97,6.0,0,0,0,6,41.0,0,0,1,43,2,1,1,0
58471,2020-09,908,729,1284,1.17,0.06,4,3000,60,Best Loans Warehouse,29,North West,4,71,5.0,0,0,0,1,96.0,0,0,0,0,9,2,0,2
58131,2021-05,1161,501,1197,-1.49,1.4,2,10000,36,Loan Saving Expert,29,South West,6,118,5.0,1,0,-2,1,47.0,0,0,0,0,3,2,0,0
61064,2021-08,658,669,626,0.85,-1.27,26,7000,24,Best Loans Warehouse,42,South East,3,74,2.0,0,0,-2,1,,1,56,0,0,5,2,0,4
59826,2020-04,969,461,573,-1.25,0.38,6,8000,48,Other,47,North West,3,78,2.0,0,0,-2,5,52.0,0,0,0,0,9,3,0,3
57860,2020-08,879,839,1137,1.13,-0.1,12,5000,60,Best Loans Warehouse,32,West Midlands,5,107,1.0,1,0,-2,0,78.0,0,0,1,64,9,2,1,3
61664,2020-10,951,543,827,1.22,0.28,6,6000,36,Best Loans Warehouse,50,East Midlands,5,83,8.0,1,0,0,0,9.0,0,0,0,0,5,1,0,0
61176,2021-05,853,742,351,1.1,-0.24,4,4000,24,Other,44,West Midlands,6,108,5.0,1,0,-2,2,18.0,0,0,0,0,4,1,1,2
60303,2021-11,1188,851,1024,-1.53,1.54,1,20000,60,Best Loans Warehouse,35,West Midlands,6,72,5.0,0,1,-2,1,37.0,0,0,0,0,9,0,0,0
62283,2020-03,854,1026,276,-1.1,-0.23,12,7500,60,Loan Saving Expert,41,South East,0,11,1.0,1,1,-2,2,54.0,0,0,0,0,8,1,0,3
60146,2020-06,904,657,1460,1.16,0.03,4,10000,60,Best Loans Warehouse,50,London,4,60,8.0,0,0,1,6,51.0,0,0,0,0,2,1,0,1
59043,2020-04,900,532,1452,1.16,0.01,2,3000,24,Best Loans Warehouse,49,South West,6,135,4.0,0,0,-2,1,16.0,1,70,0,0,3,0,0,1
62398,2021-07,1106,513,536,-1.42,1.11,2,3000,36,Best Loans Warehouse,37,South East,5,60,5.0,0,0,-2,5,25.0,0,0,0,0,2,0,0,3
59665,2020-09,1079,593,1031,-1.39,0.96,3,5000,36,Best Loans Warehouse,46,London,0,16,2.0,0,0,-2,4,88.0,0,0,0,0,8,2,0,1
57072,2021-08,693,824,501,-0.89,-1.09,8,15000,60,Loan Saving Expert,41,London,1,24,2.0,0,0,2,6,83.0,0,0,0,0,9,4,1,3
61552,2021-03,1072,602,1136,1.38,0.93,3,15000,60,Best Loans Warehouse,34,West Midlands,3,59,1.0,0,0,-2,0,28.0,0,0,0,0,9,5,0,5
60874,2020-12,904,685,438,-1.16,0.03,2,5000,36,Best Loans Warehouse,30,North West,2,45,6.0,0,0,-2,2,3.0,0,0,0,0,9,5,0,1
58628,2020-04,1011,653,1123,1.3,0.6,4,6000,36,Best Loans Warehouse,33,North West,2,50,3.0,1,1,0,1,19.0,0,0,0,0,9,3,0,2
59757,2021-09,1177,686,1631,-1.51,1.48,1,10000,60,Loan Saving Expert,27,West Midlands,1,38,2.0,0,0,-2,2,75.0,0,0,0,0,5,0,0,1
57348,2021-07,749,874,1217,0.96,-0.79,46,5000,48,Best Loans Warehouse,55,South East,1,34,9.0,0,0,-2,3,73.0,2,39,2,43,2,0,2,2
58974,2021-06,714,692,344,-0.92,-0.97,12,10000,60,Best Loans Warehouse,48,East Midlands,6,86,4.0,1,1,0,0,14.0,0,0,0,0,9,0,0,7
56941,2021-10,1047,688,1031,-1.35,0.79,1,6700,60,Best Loans Warehouse,38,West Midlands,4,97,9.0,1,1,1,1,80.0,0,0,0,0,7,1,0,2
57351,2020-11,1333,578,901,1.72,2.31,1,2000,24,Best Loans Warehouse,34,East Midlands,1,30,2.0,1,1,-2,1,15.0,0,0,0,0,9,5,0,1
58348,2021-07,1067,825,1251,-1.37,0.9,1,1500,24,Best Loans Warehouse,26,East of England,6,133,6.0,0,0,0,5,0.0,0,0,0,0,3,2,0,0
60955,2021-12,1200,880,692,1.54,1.6,2,22000,36,Get Loans Marketplace,44,South West,1,29,,1,1,0,0,82.0,0,0,0,0,9,1,0,3
57062,2020-08,997,524,1077,-1.28,0.53,5,10000,60,Best Loans Warehouse,38,West Midlands,6,70,5.0,0,0,-2,2,28.0,0,0,0,0,3,1,0,0
57683,2020-06,867,907,1221,-1.12,-0.16,4,20000,60,Best Loans Warehouse,36,East Midlands,6,134,1.0,1,1,-2,6,97.0,0,0,0,0,9,2,0,3
58054,2021-10,619,774,1207,-0.8,-1.48,19,10000,60,Best Loans Warehouse,42,London,4,85,2.0,1,0,0,5,57.0,0,0,0,0,9,2,0,3
60017,2020-09,809,519,957,1.04,-0.47,8,3000,36,Best Loans Warehouse,36,South West,4,81,2.0,1,0,-2,3,44.0,0,0,0,0,7,0,1,1
61759,2021-01,750,565,1264,-0.97,-0.78,8,5000,24,Loan Saving Expert,35,North West,3,60,2.0,1,0,1,3,59.0,0,0,0,0,9,8,0,3
62296,2020-03,780,494,852,1.0,-0.62,16,4000,60,Best Loans Warehouse,32,North West,2,40,3.0,1,0,-2,1,98.0,0,0,0,0,4,2,0,1
61599,2020-06,947,1077,947,-1.22,0.26,6,10000,60,Best Loans Warehouse,52,North West,6,121,6.0,1,1,-2,4,19.0,0,0,0,0,9,3,0,2
60368,2020-02,879,601,1433,-1.13,-0.1,4,10000,60,Other,56,London,1,27,6.0,1,0,0,0,64.0,0,0,0,0,9,1,0,1
60575,2021-04,1086,558,618,1.4,1.0,1,10000,60,Best Loans Warehouse,31,Yorkshire and The Humber,4,73,9.0,0,0,-2,5,,0,0,0,0,3,2,0,1
59738,2020-03,1059,1347,927,1.36,0.86,4,3000,36,Other,31,South East,2,50,6.0,1,0,0,5,,0,0,0,0,9,6,0,0
62198,2020-09,900,550,776,-1.16,0.01,5,12000,60,Other,48,South West,4,99,2.0,1,1,-2,6,72.0,0,0,0,51,4,3,0,2
57325,2021-05,1073,708,647,-1.38,0.93,2,10000,36,Best Loans Warehouse,22,South West,6,131,3.0,0,0,-2,6,4.0,0,0,0,0,1,1,0,1
58107,2021-03,1323,559,1137,1.7,2.26,1,6000,48,Best Loans Warehouse,31,East Midlands,2,42,2.0,1,1,-2,5,65.0,0,0,0,0,5,0,0,0
57418,2021-06,1096,570,934,1.41,1.05,1,15000,60,Best Loans Warehouse,32,Yorkshire and The Humber,2,46,2.0,1,1,1,5,3.0,0,0,0,0,9,3,0,1
57105,2021-04,964,901,1060,1.24,0.35,8,8000,36,Best Loans Warehouse,50,North West,4,91,6.0,1,1,-2,4,60.0,0,0,0,0,3,2,0,3
61776,2021-08,520,724,822,0.67,-2.0,68,10000,60,Best Loans Warehouse,41,Wales,6,92,2.0,1,0,-2,2,93.0,2,36,2,32,4,2,4,1
61654,2021-10,1229,745,703,-1.58,1.76,1,3000,24,Best Loans Warehouse,53,East Midlands,6,124,4.0,1,1,-2,3,60.0,0,0,0,0,1,0,0,-2
60781,2021-11,1120,650,1238,-1.44,1.18,1,2500,24,Best Loans Warehouse,39,North West,6,128,1.0,1,1,-2,4,64.0,0,0,0,0,9,4,0,2
57043,2020-12,1311,698,1863,1.69,2.19,0,25000,60,Best Loans Warehouse,39,Yorkshire and The Humber,5,100,2.0,0,0,-2,5,16.0,0,0,0,0,4,1,0,1
57358,2020-01,715,626,115,0.92,-0.97,16,10000,48,Best Loans Warehouse,42,Yorkshire and The Humber,6,83,1.0,1,0,-2,0,,0,0,0,0,2,1,0,5
61033,2021-09,1049,728,1521,1.35,0.8,2,1500,12,Best Loans Warehouse,26,Scotland,3,49,4.0,0,0,-2,0,46.0,0,0,0,0,2,0,0,1
58902,2021-01,1032,611,1222,-1.33,0.71,2,10000,12,Best Loans Warehouse,35,North West,6,134,1.0,1,0,-2,0,35.0,0,0,0,0,3,0,0,2
59613,2020-08,766,521,228,-0.99,-0.7,16,3000,36,Best Loans Warehouse,47,North East,6,128,2.0,1,1,-2,4,92.0,0,0,2,34,4,1,2,2
59045,2020-04,1148,681,806,-1.48,1.33,2,10000,24,Best Loans Warehouse,31,Scotland,0,19,5.0,0,0,-2,5,47.0,0,0,0,0,4,1,0,0
59920,2020-07,1022,779,1128,1.32,0.66,3,4000,48,Other,37,Yorkshire and The Humber,2,51,9.0,0,0,1,2,,0,0,0,0,9,2,0,0
60347,2021-10,794,915,934,1.02,-0.55,10,6000,36,Other,45,North West,2,56,2.0,1,1,0,2,73.0,0,0,1,72,6,2,1,0
60107,2020-02,863,702,1257,-1.11,-0.18,8,8000,48,Best Loans Warehouse,45,Yorkshire and The Humber,4,79,1.0,1,1,-2,5,46.0,0,0,0,0,4,0,0,4
58889,2020-05,845,671,1035,-1.09,-0.28,4,6000,48,Best Loans Warehouse,46,West Midlands,6,72,9.0,1,0,0,0,38.0,0,0,0,0,7,1,0,4
61234,2021-11,1114,709,1556,1.43,1.15,4,4500,48,Best Loans Warehouse,24,Yorkshire and The Humber,3,51,4.0,0,0,-2,5,69.0,0,0,0,0,3,1,0,0
59115,2020-03,956,850,1084,1.23,0.31,4,8000,36,Direct,52,East Midlands,3,63,,1,0,0,3,85.0,0,0,0,0,9,3,0,4
61295,2021-02,840,729,1386,-1.08,-0.31,8,5000,60,Other,33,London,2,52,2.0,0,0,0,2,45.0,0,0,0,0,4,2,0,4
59008,2021-04,1278,1209,1524,-1.64,2.02,1,15000,36,Best Loans Warehouse,52,Yorkshire and The Humber,0,18,2.0,1,0,-2,3,72.0,0,0,0,0,1,0,0,1
61237,2021-11,900,786,1030,-1.16,0.01,4,1500,12,Best Loans Warehouse,50,West Midlands,5,94,2.0,0,1,-2,0,9.0,0,0,1,38,5,0,1,0
56973,2020-03,1066,698,932,-1.37,0.89,1,9000,60,Best Loans Warehouse,53,East Midlands,3,40,3.0,1,1,-2,2,58.0,0,0,0,0,3,1,0,2
58244,2021-09,1191,749,1173,-1.53,1.56,1,10000,60,Best Loans Warehouse,37,West Midlands,5,76,7.0,1,1,-2,1,21.0,0,0,0,0,9,4,0,3
57535,2020-07,928,822,466,1.19,0.16,1,10000,60,Best Loans Warehouse,34,South East,5,118,6.0,1,0,0,0,0.0,0,0,0,0,4,1,0,2
58606,2020-01,806,784,562,1.04,-0.49,-2,3000,18,Best Loans Warehouse,23,East Midlands,6,91,7.0,0,0,-2,3,27.0,0,0,0,0,1,0,0,-2
57812,2021-06,712,674,812,-0.92,-0.98,26,15000,60,Best Loans Warehouse,34,South West,4,73,7.0,1,0,0,4,3.0,0,0,1,50,5,2,1,2
57095,2021-09,1015,659,731,1.31,0.62,4,2200,18,Best Loans Warehouse,37,North East,2,33,5.0,0,1,0,2,31.0,0,0,0,0,3,0,0,1
60389,2021-08,900,645,490,-1.16,0.01,4,10000,30,Best Loans Warehouse,27,East Midlands,6,112,2.0,0,1,-2,5,66.0,0,0,0,0,6,0,1,0
61286,2021-11,1044,874,1594,1.34,0.78,4,10000,60,Best Loans Warehouse,34,North West,4,72,1.0,1,1,-2,6,73.0,0,0,0,0,6,2,0,3
59318,2021-03,625,719,387,0.8,-1.45,46,7500,48,Best Loans Warehouse,36,West Midlands,3,43,9.0,1,0,0,2,25.0,0,0,1,69,7,3,1,4
61212,2021-12,1219,949,781,-1.57,1.7,0,10000,60,Best Loans Warehouse,50,West Midlands,6,132,8.0,1,1,0,5,53.0,0,0,0,0,4,1,0,1
61987,2021-07,1237,792,1625,1.59,1.8,1,10000,60,Best Loans Warehouse,45,Yorkshire and The Humber,6,77,2.0,1,1,-2,1,54.0,0,0,0,0,5,2,0,4
59153,2021-01,574,997,240,-0.74,-1.72,46,2000,24,Best Loans Warehouse,31,West Midlands,6,107,7.0,0,0,-2,5,50.0,3,28,3,53,4,3,3,0
59486,2021-03,855,961,1451,1.1,-0.23,12,6000,36,Other,22,North West,3,49,9.0,0,0,0,6,61.0,0,0,0,0,6,2,0,0
61871,2021-12,1164,909,848,1.5,1.41,2,7500,24,Other,35,North West,5,119,4.0,1,0,-2,1,17.0,0,0,0,0,9,4,0,1
62358,2020-07,809,443,585,1.04,-0.47,26,10000,60,Get Loans Marketplace,32,North West,4,53,,0,0,-2,4,71.0,0,0,0,0,4,0,0,1
59790,2020-02,669,638,559,-0.86,-1.21,16,5000,12,Loan Saving Expert,39,London,2,30,8.0,0,0,0,3,13.0,0,0,0,0,9,1,0,0
59773,2020-07,1082,633,1034,1.39,0.98,2,6000,60,Best Loans Warehouse,38,East Midlands,3,62,2.0,0,0,-2,0,54.0,0,0,0,0,9,3,0,4
59411,2021-01,599,547,515,0.77,-1.58,26,4000,48,Best Loans Warehouse,36,Yorkshire and The Humber,6,86,9.0,0,0,-2,3,27.0,0,0,1,51,0,0,1,2
61723,2021-04,1207,1106,1757,-1.55,1.64,1,4500,60,Best Loans Warehouse,27,Yorkshire and The Humber,6,112,1.0,1,1,0,1,43.0,0,0,0,0,7,4,0,1
59194,2020-05,668,808,316,0.86,-1.22,16,2000,24,Best Loans Warehouse,30,East Midlands,6,90,7.0,0,0,0,6,79.0,1,34,1,52,9,5,1,0
56987,2021-10,927,826,611,1.19,0.16,2,7500,60,Other,40,North West,5,65,2.0,1,1,-2,3,58.0,0,0,0,0,4,0,0,3
58466,2020-09,900,710,1404,-1.16,0.01,1,1500,24,Best Loans Warehouse,44,Scotland,6,71,6.0,0,1,-2,5,78.0,0,0,1,52,9,3,1,0
57564,2020-12,900,875,546,-1.16,0.01,16,15000,48,Get Loans Marketplace,31,West Midlands,5,72,,1,0,-2,5,48.0,0,0,1,65,4,2,1,3
62100,2020-08,1151,893,1649,-1.48,1.34,0,8000,60,Best Loans Warehouse,29,North East,5,88,7.0,1,0,-2,0,37.0,0,0,0,0,5,0,0,0
61085,2021-09,634,584,450,-0.82,-1.4,26,6000,24,Best Loans Warehouse,42,West Midlands,6,126,2.0,1,0,0,0,91.0,0,0,0,0,2,0,0,4
61507,2021-12,962,559,794,1.24,0.34,4,10000,60,Other,39,Scotland,6,119,,0,0,0,3,4.0,0,0,0,0,9,1,0,0
62393,2021-04,549,832,369,-0.71,-1.85,16,2000,24,Best Loans Warehouse,32,West Midlands,1,29,9.0,0,0,0,0,16.0,0,0,0,0,9,2,0,1
61108,2021-07,644,811,46,-0.83,-1.35,16,15000,48,Best Loans Warehouse,57,East Midlands,1,37,2.0,0,0,-2,1,24.0,6,23,0,0,8,3,2,4
57079,2021-03,658,916,1156,-0.85,-1.27,46,1500,18,Best Loans Warehouse,29,North West,3,58,7.0,0,0,0,5,90.0,1,33,1,40,3,3,1,1
60906,2021-12,900,1116,872,-1.16,0.01,3,8000,48,Best Loans Warehouse,33,East Midlands,1,32,2.0,1,1,1,4,8.0,1,63,0,0,6,2,0,2
57741,2021-03,817,512,763,-1.05,-0.43,12,1500,30,Best Loans Warehouse,35,West Midlands,4,91,6.0,1,0,-2,2,70.0,0,0,4,38,8,4,4,0
58040,2020-05,884,567,1300,1.14,-0.07,8,2500,12,Best Loans Warehouse,38,London,0,13,1.0,0,0,-2,2,32.0,0,0,0,0,1,0,0,1
57403,2020-03,901,750,845,1.16,0.02,12,5000,36,Best Loans Warehouse,24,North West,0,18,2.0,0,0,-2,2,69.0,0,0,0,0,9,3,0,1
61844,2020-11,647,1220,135,-0.83,-1.33,16,10000,60,Other,25,South East,6,121,2.0,0,0,-2,6,,0,0,0,0,8,2,0,3
57048,2021-05,1041,801,813,1.34,0.76,8,15000,48,Best Loans Warehouse,44,London,5,76,2.0,1,0,-2,1,7.0,0,0,0,0,1,0,0,0
57621,2020-01,668,539,406,0.86,-1.22,19,15000,48,Other,46,London,0,10,8.0,1,1,-2,0,28.0,0,0,0,0,8,3,0,0
59474,2020-01,879,471,635,-1.13,-0.1,1,10000,60,Best Loans Warehouse,41,South West,3,58,2.0,0,0,-2,6,18.0,1,64,0,0,6,2,0,2
57040,2020-01,1142,1014,1028,-1.47,1.3,-2,3000,60,Loan Saving Expert,49,East Midlands,4,92,1.0,0,0,-2,5,5.0,0,0,0,0,9,2,0,0
62437,2020-05,818,1035,1412,-1.05,-0.42,8,4000,18,Best Loans Warehouse,34,West Midlands,0,18,2.0,1,1,0,3,44.0,0,0,5,61,9,3,5,0
59369,2021-02,863,531,311,1.11,-0.18,8,5000,48,Best Loans Warehouse,24,London,4,77,9.0,0,0,-2,1,,0,0,0,0,1,0,0,1
58876,2021-03,744,781,884,0.96,-0.81,10,2500,60,Other,31,South West,5,110,,1,1,1,1,54.0,0,0,0,0,9,4,0,0
58594,2021-11,986,737,1424,1.27,0.47,4,3000,24,Best Loans Warehouse,30,South West,4,87,5.0,0,0,-2,3,,0,0,0,0,3,0,0,0
